doc_id,article_uri,author_name,author_order,author_slug
348270,http://idearq.org/resource/article/348270,"Julia, Ramon",3,julia_ramon
959570,http://idearq.org/resource/article/959570,Magdalena Barril Vicente,1,magdalena_barril_vicente
958765,http://idearq.org/resource/article/958765,Ignacio Pavón Soldevila,1,ignacio_pavon_soldevila
960298,http://idearq.org/resource/article/960298,Carlos Pérez Suárez,1,carlos_perez_suarez
959584,http://idearq.org/resource/article/959584,J. B Martin,1,j_b_martin
959584,http://idearq.org/resource/article/959584,A Millan,2,a_millan
959584,http://idearq.org/resource/article/959584,P Beneitez,3,p_beneitez
959584,http://idearq.org/resource/article/959584,T Calderon,4,t_calderon
959609,http://idearq.org/resource/article/959609,Rafael de la Rosa Municio,1,rafael_de_la_rosa_municio
960027,http://idearq.org/resource/article/960027,Pedro V. Castro,1,pedro_v_castro
960027,http://idearq.org/resource/article/960027,Rafael Micó Pérez,2,rafael_mico_perez
959557,http://idearq.org/resource/article/959557,J. Emili Aura Tortosa,1,j_emili_aura_tortosa
959557,http://idearq.org/resource/article/959557,Manuel Pérez Ripoll,2,manuel_perez_ripoll
959696,http://idearq.org/resource/article/959696,Jorge Camino Mayor,1,jorge_camino_mayor
959652,http://idearq.org/resource/article/959652,M.ª Concepción Blasco Bosqued,1,m_a_concepcion_blasco_bosqued
959652,http://idearq.org/resource/article/959652,Juana Calle Pardo,2,juana_calle_pardo
959652,http://idearq.org/resource/article/959652,M ª Luz Sánchez-Capilla,3,m_a_luz_sanchez_capilla
959668,http://idearq.org/resource/article/959668,Àngel Bosch i Lloret,1,angel_bosch_i_lloret
959668,http://idearq.org/resource/article/959668,Montserrat Buch i Llorach,2,montserrat_buch_i_llorach
959668,http://idearq.org/resource/article/959668,Ramon Buxó i Capdevila,3,ramon_buxo_i_capdevila
959668,http://idearq.org/resource/article/959668,Joaquim Mateu,4,joaquim_mateu
959668,http://idearq.org/resource/article/959668,Antoni Palomo Pérez,5,antoni_palomo_perez
959668,http://idearq.org/resource/article/959668,Esther Tabernero,6,esther_tabernero
960258,http://idearq.org/resource/article/960258,Carmen Rosa Olaria Puyoles,1,carmen_rosa_olaria_puyoles
959967,http://idearq.org/resource/article/959967,Manuel Ramón González Morales,1,manuel_ramon_gonzalez_morales
959925,http://idearq.org/resource/article/959925,R. E. M. HEDGES,1,r_e_m_hedges
959925,http://idearq.org/resource/article/959925,R. A. HOUSLEY,2,r_a_housley
959925,http://idearq.org/resource/article/959925,C. BRONK RAMSEY,3,c_bronk_ramsey
959925,http://idearq.org/resource/article/959925,G. J. VAN KLINKEN,4,g_j_van_klinken
959924,http://idearq.org/resource/article/959924,R. E. M. HEDGES,1,r_e_m_hedges
959924,http://idearq.org/resource/article/959924,R. A. HOUSLEY,2,r_a_housley
959924,http://idearq.org/resource/article/959924,C. BRONK RAMSEY,3,c_bronk_ramsey
959924,http://idearq.org/resource/article/959924,G. J. VAN KLINKEN,4,g_j_van_klinken
959721,http://idearq.org/resource/article/959721,João Luís Cardoso,1,joao_luis_cardoso
959721,http://idearq.org/resource/article/959721,António M. Monge Soares,2,antonio_m_monge_soares
960032,http://idearq.org/resource/article/960032,Robert Chapman,1,robert_chapman
960032,http://idearq.org/resource/article/960032,Annie Grant,2,annie_grant
960038,http://idearq.org/resource/article/960038,Carlos Gomez Bellard,1,carlos_gomez_bellard
960284,http://idearq.org/resource/article/960284,Francesc Gusi i Jener,1,francesc_gusi_i_jener
960284,http://idearq.org/resource/article/960284,Vicente Palomar Macián,2,vicente_palomar_macian
959830,http://idearq.org/resource/article/959830,María Dolores Fernández Posse,1,maria_dolores_fernandez_posse
959830,http://idearq.org/resource/article/959830,Antonio Gilman,2,antonio_gilman
959830,http://idearq.org/resource/article/959830,Luis F. López González,3,luis_f_lopez_gonzalez
959830,http://idearq.org/resource/article/959830,Concepción Martín,4,concepcion_martin
959830,http://idearq.org/resource/article/959830,Almudena Orejas,5,almudena_orejas
959742,http://idearq.org/resource/book/959742,Pedro V. Castro Martínez,1,pedro_v_castro_martinez
959742,http://idearq.org/resource/book/959742,Vicente Lull,2,vicente_lull
959742,http://idearq.org/resource/book/959742,Rafael Micó,3,rafael_mico
959742,http://idearq.org/resource/book/959742,Pedro V. Castro Martínez,1,pedro_v_castro_martinez
959742,http://idearq.org/resource/book/959742,Vicente Lull,2,vicente_lull
959742,http://idearq.org/resource/book/959742,Rafael Micó,3,rafael_mico
959667,http://idearq.org/resource/article/959667,Josep Bosch Argilagós,1,josep_bosch_argilagos
959667,http://idearq.org/resource/article/959667,María del Mar Villalbí Prades,2,maria_del_mar_villalbi_prades
959667,http://idearq.org/resource/article/959667,Toni Forcadell Vericat,3,toni_forcadell_vericat
959543,http://idearq.org/resource/article/959543,A. Armendariz,1,a_armendariz
959543,http://idearq.org/resource/article/959543,F. Etxeberria,2,f_etxeberria
435065,http://idearq.org/resource/article/435065,"Papi Rodes, Concepción",2,papi_rodes_concepcion
435065,http://idearq.org/resource/article/435065,"Alonso Matthias, Fernán",4,alonso_matthias_fernan
435065,http://idearq.org/resource/article/435065,"Cacho, Carmen",1,cacho_carmen
435065,http://idearq.org/resource/article/435065,"Sánchez-Barriga Fernández, Antonio",3,sanchez_barriga_fernandez_antonio
960267,http://idearq.org/resource/article/960267,Carmen Rosa Olaria Puyoles,1,carmen_rosa_olaria_puyoles
960267,http://idearq.org/resource/article/960267,Francesc Gusi i Jener,2,francesc_gusi_i_jener
959515,http://idearq.org/resource/article/959515,José Alberto Bachiller Gil,1,jose_alberto_bachiller_gil
959515,http://idearq.org/resource/article/959515,Andrés Alvarez Gracia,2,andres_alvarez_gracia
959928,http://idearq.org/resource/article/959928,R. E. M. HEDGES,1,r_e_m_hedges
959928,http://idearq.org/resource/article/959928,R. A. HOUSLEY,2,r_a_housley
959928,http://idearq.org/resource/article/959928,P. B. PETTITT,3,p_b_pettitt
959928,http://idearq.org/resource/article/959928,C. BRONK RAMSEY,4,c_bronk_ramsey
959928,http://idearq.org/resource/article/959928,G. J. VAN KLINKEN,5,g_j_van_klinken
960048,http://idearq.org/resource/article/960048,R. E. M. HEDGES,1,r_e_m_hedges
960048,http://idearq.org/resource/article/960048,P. B. PETTITT,2,p_b_pettitt
960048,http://idearq.org/resource/article/960048,C. BRONK RAMSEY,3,c_bronk_ramsey
960048,http://idearq.org/resource/article/960048,G. J. VAN KLINKEN,4,g_j_van_klinken
960079,http://idearq.org/resource/article/960079,William H. Waldren,1,william_h_waldren
959621,http://idearq.org/resource/article/959621,Michael Kunst,1,michael_kunst
959621,http://idearq.org/resource/article/959621,Hans-Peter Uerpmann,2,hans_peter_uerpmann
959702,http://idearq.org/resource/article/959702,João Luís Cardoso,1,joao_luis_cardoso
960453,http://idearq.org/resource/article/960453,Aurora Grandal-D'Anglade,1,aurora_grandal_d_anglade
960453,http://idearq.org/resource/article/960453,Juan Ramón Vidal Romaní,2,juan_ramon_vidal_romani
958580,http://idearq.org/resource/article/958580,Angel Armendáriz Gutiérrez,1,angel_armendariz_gutierrez
958656,http://idearq.org/resource/article/958656,Felipe Criado-Boado,1,felipe_criado_boado
958656,http://idearq.org/resource/article/958656,César Parcero-Oubiña,2,cesar_parcero_oubina
960370,http://idearq.org/resource/article/960370,Amparo Sebastián Caudet,1,amparo_sebastian_caudet
960072,http://idearq.org/resource/book/960072,R. E. Taylor,1,r_e_taylor
960072,http://idearq.org/resource/book/960072,Martin J. Aitken,2,martin_j_aitken
960044,http://idearq.org/resource/article/960044,Víctor M. Guerrero Ayuso,1,victor_m_guerrero_ayuso
960149,http://idearq.org/resource/article/960149,Juan Antonio Ilarraza Tejada,1,juan_antonio_ilarraza_tejada
960149,http://idearq.org/resource/article/960149,Carlos López de Calle Cámara,2,carlos_lopez_de_calle_camara
959508,http://idearq.org/resource/article/959508,José María Bello Diéguez,1,jose_maria_bello_dieguez
959508,http://idearq.org/resource/article/959508,Fernán Alonso Mathias,2,fernan_alonso_mathias
960270,http://idearq.org/resource/article/960270,Vítor Oliveira Jorge,1,vitor_oliveira_jorge
958657,http://idearq.org/resource/article/958657,Pilar Zapatero Magdaleno,1,pilar_zapatero_magdaleno
958657,http://idearq.org/resource/article/958657,Germán Delibes de Castro,2,german_delibes_de_castro
958657,http://idearq.org/resource/article/958657,Rosario Pérez Martín,3,rosario_perez_martin
958657,http://idearq.org/resource/article/958657,Nicolás Benet Jordana,4,nicolas_benet_jordana
960286,http://idearq.org/resource/article/960286,César Parcero Oubiña,1,cesar_parcero_oubina
959933,http://idearq.org/resource/article/959933,Mauro S. Hernández Pérez,1,mauro_s_hernandez_perez
959791,http://idearq.org/resource/article/959791,Javier Fernández Eraso,1,javier_fernandez_eraso
960150,http://idearq.org/resource/article/960150,Juan Antonio Ilarraza Tejada,1,juan_antonio_ilarraza_tejada
960150,http://idearq.org/resource/article/960150,Carlos López de Calle Cámara,2,carlos_lopez_de_calle_camara
960002,http://idearq.org/resource/article/960002,María Pallarés,1,maria_pallares
960002,http://idearq.org/resource/article/960002,Anna Bordas Tissier,2,anna_bordas_tissier
960002,http://idearq.org/resource/article/960002,Rafael Mora Torcal,3,rafael_mora_torcal
959546,http://idearq.org/resource/article/959546,Antonio Arribas Palau,1,antonio_arribas_palau
959546,http://idearq.org/resource/article/959546,José Enrique Ferrer Palma,2,jose_enrique_ferrer_palma
958809,http://idearq.org/resource/article/958809,María del Pilar Utrilla Miranda,1,maria_del_pilar_utrilla_miranda
958809,http://idearq.org/resource/article/958809,Carlos Mazo Pérez,2,carlos_mazo_perez
960060,http://idearq.org/resource/article/960060,Lluís Plantalamor Massanet,1,lluis_plantalamor_massanet
960060,http://idearq.org/resource/article/960060,Mark van Strydonck,2,mark_van_strydonck
958760,http://idearq.org/resource/article/958760,Carmen Rosa Olaria Puyoles,1,carmen_rosa_olaria_puyoles
958819,http://idearq.org/resource/article/958819,Luis Gerardo Vega Toscano,1,luis_gerardo_vega_toscano
958819,http://idearq.org/resource/article/958819,A. Villar,2,a_villar
958819,http://idearq.org/resource/article/958819,T. Rojas,3,t_rojas
958819,http://idearq.org/resource/article/958819,P. Cosano,4,p_cosano
958819,http://idearq.org/resource/article/958819,O. Escarpa,5,o_escarpa
960050,http://idearq.org/resource/article/960050,Gustau Juan Benejam,1,gustau_juan_benejam
960050,http://idearq.org/resource/article/960050,Lluís Plantalamor Massanet,2,lluis_plantalamor_massanet
960373,http://idearq.org/resource/article/960373,María Remedios Serna González,1,maria_remedios_serna_gonzalez
960083,http://idearq.org/resource/article/960083,Errikarta-Imanol Yll,1,errikarta_imanol_yll
960083,http://idearq.org/resource/article/960083,Ramon Perez-Obiol,2,ramon_perez_obiol
960083,http://idearq.org/resource/article/960083,Jose Pantaleon-Cano,3,jose_pantaleon_cano
960083,http://idearq.org/resource/article/960083,Joan Maria Roure,4,joan_maria_roure
960163,http://idearq.org/resource/article/960163,Juan Carlos López Quintana,1,juan_carlos_lopez_quintana
960163,http://idearq.org/resource/article/960163,Mikel Aguirre Ruiz de Gopegui,2,mikel_aguirre_ruiz_de_gopegui
958788,http://idearq.org/resource/article/958788,Joâo Carlos de Senna-Martínez,1,joao_carlos_de_senna_martinez
958788,http://idearq.org/resource/article/958788,Michael A. Hoskin,2,michael_a_hoskin
958788,http://idearq.org/resource/article/958788,María Socorro López Plaza,3,maria_socorro_lopez_plaza
960080,http://idearq.org/resource/article/960080,W. Waldren,1,w_waldren
958775,http://idearq.org/resource/article/958775,Angel Luis Palomino Lázaro,1,angel_luis_palomino_lazaro
958775,http://idearq.org/resource/article/958775,José Antonio Rodríguez Marcos,2,jose_antonio_rodriguez_marcos
418930,http://idearq.org/resource/article/418930,"Gonzalez-Gomez, C.",1,gonzalez_gomez_c
418930,http://idearq.org/resource/article/418930,"Villafranca-Sanchez, E.",2,villafranca_sanchez_e
418930,http://idearq.org/resource/article/418930,"Gonzalez-Gomez, C.",1,gonzalez_gomez_c
418930,http://idearq.org/resource/article/418930,"Villafranca-Sanchez, E.",2,villafranca_sanchez_e
959781,http://idearq.org/resource/article/959781,Agustín Diez Castillo,1,agustin_diez_castillo
959797,http://idearq.org/resource/article/959797,Jorge Juan Eiroa García,1,jorge_juan_eiroa_garcia
959754,http://idearq.org/resource/article/959754,Gerardo Clausell Cantavella,1,gerardo_clausell_cantavella
960332,http://idearq.org/resource/article/960332,José María Rodanés Vicente,1,jose_maria_rodanes_vicente
960332,http://idearq.org/resource/article/960332,María Cruz Sopena Vicién,2,maria_cruz_sopena_vicien
960433,http://idearq.org/resource/article/960433,Ángel Villa Valdés,1,angel_villa_valdes
958793,http://idearq.org/resource/article/958793,María Angeles Valle,1,maria_angeles_valle
958793,http://idearq.org/resource/article/958793,Peter Smith,2,peter_smith
958793,http://idearq.org/resource/article/958793,Emilio Muñoz Fernández,3,emilio_munoz_fernandez
958793,http://idearq.org/resource/article/958793,José Manuel Morlote Expósito,4,jose_manuel_morlote_exposito
958793,http://idearq.org/resource/article/958793,Alis Serna Gancedo,5,alis_serna_gancedo
958671,http://idearq.org/resource/article/958671,María Jesús de Pedro Michó,1,maria_jesus_de_pedro_micho
958671,http://idearq.org/resource/article/958671,María Pilar Fumanal García,2,maria_pilar_fumanal_garcia
958671,http://idearq.org/resource/article/958671,Carles Ferrer García,3,carles_ferrer_garcia
958671,http://idearq.org/resource/article/958671,Francisco Javier Jover Maestre,4,francisco_javier_jover_maestre
958671,http://idearq.org/resource/article/958671,Juan Antonio López Padilla,5,juan_antonio_lopez_padilla
958671,http://idearq.org/resource/article/958671,Elena Grau Almero,6,elena_grau_almero
958671,http://idearq.org/resource/article/958671,Guillem Pérez Jordà,7,guillem_perez_jorda
958671,http://idearq.org/resource/article/958671,Inocencio Sarrión Montañana,8,inocencio_sarrion_montanana
959606,http://idearq.org/resource/book/959606,Ana M. S. Bettencourt,1,ana_m_s_bettencourt
959929,http://idearq.org/resource/article/959929,R. E. M. HEDGES,1,r_e_m_hedges
959929,http://idearq.org/resource/article/959929,P. B. PETTITT,2,p_b_pettitt
959929,http://idearq.org/resource/article/959929,C. BRONK RAMSEY,3,c_bronk_ramsey
959929,http://idearq.org/resource/article/959929,G. J. VAN KLINKEN,4,g_j_van_klinken
959556,http://idearq.org/resource/article/959556,J. Emili Aura Tortosa,1,j_emili_aura_tortosa
959556,http://idearq.org/resource/article/959556,Francisco Javier González-Tablas Sastre,2,francisco_javier_gonzalez_tablas_sastre
960081,http://idearq.org/resource/book/960081,William H. Waldren,1,william_h_waldren
958390,http://idearq.org/resource/article/958390,JoséS. Carrión,1,joses_carrion
958390,http://idearq.org/resource/article/958390,Manuel Munuera,2,manuel_munuera
958390,http://idearq.org/resource/article/958390,Cristina Navarro,3,cristina_navarro
959858,http://idearq.org/resource/book/959858,R. J. Harrison,1,r_j_harrison
959858,http://idearq.org/resource/book/959858,Ma. T. Andrés Rupérez,2,ma_t_andres_ruperez
959858,http://idearq.org/resource/book/959858,G. Moreno López,3,g_moreno_lopez
959780,http://idearq.org/resource/article/959780,Pedro Díaz del Río Español,1,pedro_diaz_del_rio_espanol
959780,http://idearq.org/resource/article/959780,Susana Consuegra Rodríguez,2,susana_consuegra_rodriguez
959765,http://idearq.org/resource/article/959765,José María Eguileta Franco,1,jose_maria_eguileta_franco
960409,http://idearq.org/resource/article/960409,Raquel Vilaça,1,raquel_vilaca
960409,http://idearq.org/resource/article/960409,Domingos J. da Cruz,2,domingos_j_da_cruz
960409,http://idearq.org/resource/article/960409,A. A. Huet B. Gonçalves,3,a_a_huet_b_goncalves
960084,http://idearq.org/resource/article/960084,Ramón Pérez i Obiol,1,ramon_perez_i_obiol
960084,http://idearq.org/resource/article/960084,Riker Yll,2,riker_yll
960084,http://idearq.org/resource/article/960084,José Pantaleón-Cano,3,jose_pantaleon_cano
960084,http://idearq.org/resource/article/960084,Joan Maria Roure,4,joan_maria_roure
960052,http://idearq.org/resource/article/960052,Joan S. Mestres i Torres,1,joan_s_mestres_i_torres
960052,http://idearq.org/resource/article/960052,Joan Carles de Nicolás Mascaró,2,joan_carles_de_nicolas_mascaro
958716,http://idearq.org/resource/article/958716,Eduardo Fresneda Padilla,1,eduardo_fresneda_padilla
958716,http://idearq.org/resource/article/958716,María Oliva Rodríguez Ariza,2,maria_oliva_rodriguez_ariza
958716,http://idearq.org/resource/article/958716,Manuel López López,3,manuel_lopez_lopez
958716,http://idearq.org/resource/article/958716,José Manuel Peña Rodríguez,4,jose_manuel_pena_rodriguez
959465,http://idearq.org/resource/article/959465,Gustau Aguilella Arzo,1,gustau_aguilella_arzo
959465,http://idearq.org/resource/article/959465,Carmen Rosa Olaria Puyoles,2,carmen_rosa_olaria_puyoles
959465,http://idearq.org/resource/article/959465,Francesc Gusi i Jener,3,francesc_gusi_i_jener
960054,http://idearq.org/resource/article/960054,Carles Quintana,1,carles_quintana
959697,http://idearq.org/resource/article/959697,Jorge Camino Mayor,1,jorge_camino_mayor
959536,http://idearq.org/resource/article/959536,Pablo Arias Cabal,1,pablo_arias_cabal
959536,http://idearq.org/resource/article/959536,Roberto Ontañón Peredo,2,roberto_ontanon_peredo
960203,http://idearq.org/resource/article/960203,Andrés Martínez Rodríguez,1,andres_martinez_rodriguez
960203,http://idearq.org/resource/article/960203,Juana Ponce García,2,juana_ponce_garcia
960203,http://idearq.org/resource/article/960203,María Manuela Ayala Juan,3,maria_manuela_ayala_juan
960152,http://idearq.org/resource/article/960152,Luis Francisco López González,1,luis_francisco_lopez_gonzalez
960152,http://idearq.org/resource/article/960152,Yolanda Alvarez González,2,yolanda_alvarez_gonzalez
960152,http://idearq.org/resource/article/960152,Miguel Angel López Marcos,3,miguel_angel_lopez_marcos
958751,http://idearq.org/resource/article/958751,Mario Menéndez Fernández,1,mario_menendez_fernandez
959582,http://idearq.org/resource/article/959582,Joaquín Barrio Martín,1,joaquin_barrio_martin
959582,http://idearq.org/resource/article/959582,Fernán Alonso Mathias,2,fernan_alonso_mathias
959640,http://idearq.org/resource/article/959640,Penélope González Sampériz,1,penelope_gonzalez_samperiz
959640,http://idearq.org/resource/article/959640,Fernanda Blasco,2,fernanda_blasco
959640,http://idearq.org/resource/article/959640,Carles Ferrer García,3,carles_ferrer_garcia
959640,http://idearq.org/resource/article/959640,María del Pilar Utrilla Miranda,4,maria_del_pilar_utrilla_miranda
960326,http://idearq.org/resource/article/960326,José María Rodanés Vicente,1,jose_maria_rodanes_vicente
960326,http://idearq.org/resource/article/960326,Julio Martínez Flórez,2,julio_martinez_florez
960416,http://idearq.org/resource/article/960416,Jacobo Vaquero Lastres,1,jacobo_vaquero_lastres
960416,http://idearq.org/resource/article/960416,Esperanza Martínez,2,esperanza_martinez
960416,http://idearq.org/resource/article/960416,Xavier de Hennin,3,xavier_de_hennin
959945,http://idearq.org/resource/article/959945,Víctor Hurtado Pérez,1,victor_hurtado_perez
959501,http://idearq.org/resource/article/959501,Pedro Souto,1,pedro_souto
959501,http://idearq.org/resource/article/959501,María Joao Valente,2,maria_joao_valente
959501,http://idearq.org/resource/article/959501,Francisco Almeida,3,francisco_almeida
959501,http://idearq.org/resource/article/959501,Joao Mauricio,4,joao_mauricio
959532,http://idearq.org/resource/article/959532,Roberto Ontañón Peredo,1,roberto_ontanon_peredo
959532,http://idearq.org/resource/article/959532,Jesús Emilio González Urquijo,2,jesus_emilio_gonzalez_urquijo
959532,http://idearq.org/resource/article/959532,Lydia Zapata Peña,3,lydia_zapata_pena
959532,http://idearq.org/resource/article/959532,Juan José Ibáñez Estévez,4,juan_jose_ibanez_estevez
959532,http://idearq.org/resource/article/959532,Pablo Arias Cabal,5,pablo_arias_cabal
959532,http://idearq.org/resource/article/959532,Jesús Altuna Etxabe,6,jesus_altuna_etxabe
959532,http://idearq.org/resource/article/959532,Angel Armendáriz Gutiérrez,7,angel_armendariz_gutierrez
959474,http://idearq.org/resource/article/959474,Jesús Altuna Etxabe,1,jesus_altuna_etxabe
959474,http://idearq.org/resource/article/959474,Pablo Arias Cabal,2,pablo_arias_cabal
958600,http://idearq.org/resource/article/958600,Miguel Ángel de Blas Cortina,1,miguel_angel_de_blas_cortina
959487,http://idearq.org/resource/article/959487,José Antonio Mujika Alustiza,1,jose_antonio_mujika_alustiza
959487,http://idearq.org/resource/article/959487,Alfonso Alday Ruiz,2,alfonso_alday_ruiz
445195,http://idearq.org/resource/article/445195,"Ruiz Taboada, Arturo",1,ruiz_taboada_arturo
445195,http://idearq.org/resource/article/445195,"Montero Ruiz, Ignacio",2,montero_ruiz_ignacio
960342,http://idearq.org/resource/article/960342,Fernando Romero Carnicero,1,fernando_romero_carnicero
959732,http://idearq.org/resource/article/959732,Antonio Faustino Carvalho,1,antonio_faustino_carvalho
959677,http://idearq.org/resource/article/959677,Primitiva Bueno Ramírez,1,primitiva_bueno_ramirez
959677,http://idearq.org/resource/article/959677,Rodrigo De Balbín Behrmann,2,rodrigo_de_balbin_behrmann
959677,http://idearq.org/resource/article/959677,Rosa Barroso Bermejo,3,rosa_barroso_bermejo
959677,http://idearq.org/resource/article/959677,Ana Belén Casado Mateos,4,ana_belen_casado_mateos
959677,http://idearq.org/resource/article/959677,M. Amparo Aldecoa Quintana,5,m_amparo_aldecoa_quintana
959805,http://idearq.org/resource/article/959805,María Soledad Estremera Portela,1,maria_soledad_estremera_portela
958723,http://idearq.org/resource/article/958723,Jesús Sesma Sesma,1,jesus_sesma_sesma
958723,http://idearq.org/resource/article/958723,Jesús García Gazólaz,2,jesus_garcia_gazolaz
960400,http://idearq.org/resource/article/960400,Suzanne Amigues,1,suzanne_amigues
416695,http://idearq.org/resource/article/416695,"Alcover, Josep Antoni",1,alcover_josep_antoni
416695,http://idearq.org/resource/article/416695,"Perez-Obiol, Ramon",2,perez_obiol_ramon
416695,http://idearq.org/resource/article/416695,"Yll, Errikarta-Imanol",3,yll_errikarta_imanol
416695,http://idearq.org/resource/article/416695,"Bover, Pere",4,bover_pere
960437,http://idearq.org/resource/article/960437,Narciso Zafra de la Torre,1,narciso_zafra_de_la_torre
960437,http://idearq.org/resource/article/960437,Francisca Hornos Mata,2,francisca_hornos_mata
960437,http://idearq.org/resource/article/960437,Marcelo Castro López,3,marcelo_castro_lopez
960292,http://idearq.org/resource/article/960292,Antonio de la Peña Santos,1,antonio_de_la_pena_santos
960335,http://idearq.org/resource/article/960335,M. Oliva Rodríguez-Ariza,1,m_oliva_rodriguez_ariza
960335,http://idearq.org/resource/article/960335,Eduardo Fresneda Padilla,2,eduardo_fresneda_padilla
960335,http://idearq.org/resource/article/960335,Marcelino Martín Montero,3,marcelino_martin_montero
960335,http://idearq.org/resource/article/960335,Fernando Molina González,4,fernando_molina_gonzalez
958759,http://idearq.org/resource/article/958759,José Manuel Morlote Expósito,1,jose_manuel_morlote_exposito
958759,http://idearq.org/resource/article/958759,Emilio Muñoz Fernández,2,emilio_munoz_fernandez
958758,http://idearq.org/resource/article/958758,César González Sainz,1,cesar_gonzalez_sainz
958758,http://idearq.org/resource/article/958758,José Alfonso Moure Romanillo,2,jose_alfonso_moure_romanillo
958766,http://idearq.org/resource/article/958766,Eduardo José Peralta Labrador,1,eduardo_jose_peralta_labrador
958779,http://idearq.org/resource/article/958779,Marisa Ruiz-Gálvez Priego,1,marisa_ruiz_galvez_priego
959675,http://idearq.org/resource/article/959675,Primitiva Bueno Ramírez,1,primitiva_bueno_ramirez
959544,http://idearq.org/resource/article/959544,Luis César Teira Mayolini,1,luis_cesar_teira_mayolini
959544,http://idearq.org/resource/article/959544,Angel Armendáriz Gutiérrez,2,angel_armendariz_gutierrez
959665,http://idearq.org/resource/article/959665,Dirk Brandherm,1,dirk_brandherm
958609,http://idearq.org/resource/article/958609,R. Buxó,10,r_buxo
958609,http://idearq.org/resource/article/958609,X. Clop,11,x_clop
958609,http://idearq.org/resource/article/958609,J. Fèlix,12,j_felix
958609,http://idearq.org/resource/article/958609,Ll Garcia,13,ll_garcia
958609,http://idearq.org/resource/article/958609,P. Gassmann,14,p_gassmann
958609,http://idearq.org/resource/article/958609,F. Gibaja,15,f_gibaja
958609,http://idearq.org/resource/article/958609,J. Girbal,16,j_girbal
958609,http://idearq.org/resource/article/958609,B. Hug,17,b_hug
958609,http://idearq.org/resource/article/958609,J. Juan,18,j_juan
958609,http://idearq.org/resource/article/958609,N. Juan-Muns,19,n_juan_muns
958609,http://idearq.org/resource/article/958609,A. Bosch,1,a_bosch
958609,http://idearq.org/resource/article/958609,J.M. Masip,20,j_m_masip
958609,http://idearq.org/resource/article/958609,P. Pauc,21,p_pauc
958609,http://idearq.org/resource/article/958609,R. Piqué,22,r_pique
958609,http://idearq.org/resource/article/958609,A. Planas,23,a_planas
958609,http://idearq.org/resource/article/958609,J. Reche,24,j_reche
958609,http://idearq.org/resource/article/958609,J. Reinhard,25,j_reinhard
958609,http://idearq.org/resource/article/958609,N. Rovira,26,n_rovira
958609,http://idearq.org/resource/article/958609,J.M. Rueda,27,j_m_rueda
958609,http://idearq.org/resource/article/958609,M. Saña,28,m_sana
958609,http://idearq.org/resource/article/958609,C. Saüch,29,c_sauch
958609,http://idearq.org/resource/article/958609,J. Chinchilla,2,j_chinchilla
958609,http://idearq.org/resource/article/958609,X. Nieto,3,x_nieto
958609,http://idearq.org/resource/article/958609,X. Raurich,4,x_raurich
958609,http://idearq.org/resource/article/958609,J. Tarrús,5,j_tarrus
958609,http://idearq.org/resource/article/958609,A. Palomo,6,a_palomo
958609,http://idearq.org/resource/article/958609,A. Alvarez,7,a_alvarez
958609,http://idearq.org/resource/article/958609,F. Burjachs,8,f_burjachs
958609,http://idearq.org/resource/article/958609,D. Brusi,9,d_brusi
960319,http://idearq.org/resource/article/960319,Núria Rafel i Fontanals,1,nuria_rafel_i_fontanals
959535,http://idearq.org/resource/article/959535,César González Sainz,1,cesar_gonzalez_sainz
959535,http://idearq.org/resource/article/959535,Roberto Ontañón Peredo,2,roberto_ontanon_peredo
959535,http://idearq.org/resource/article/959535,José Alfonso Moure Romanillo,3,jose_alfonso_moure_romanillo
959535,http://idearq.org/resource/article/959535,Pablo Arias Cabal,4,pablo_arias_cabal
960055,http://idearq.org/resource/article/960055,José Pantaleón-Cano,1,jose_pantaleon_cano
960055,http://idearq.org/resource/article/960055,Joan Maria Roure Nolla,2,joan_maria_roure_nolla
960055,http://idearq.org/resource/article/960055,Ramón Pérez i Obiol,3,ramon_perez_i_obiol
960029,http://idearq.org/resource/article/960029,Jaume Coll Conesa,1,jaume_coll_conesa
958838,http://idearq.org/resource/article/958838,R. Anglada,1,r_anglada
958838,http://idearq.org/resource/article/958838,E. Conlin,2,e_conlin
958838,http://idearq.org/resource/article/958838,T. Gómez,3,t_gomez
958838,http://idearq.org/resource/article/958838,A. Jiménez,4,a_jimenez
958752,http://idearq.org/resource/book/958752,João Zilhão,1,joao_zilhao
958786,http://idearq.org/resource/article/958786,Hermanfrid Schubart,1,hermanfrid_schubart
958786,http://idearq.org/resource/article/958786,Oswaldo Arteaga,2,oswaldo_arteaga
958786,http://idearq.org/resource/article/958786,Volker Pingel,3,volker_pingel
960320,http://idearq.org/resource/article/960320,Santiago Vázquez Collazo,1,santiago_vazquez_collazo
405074,http://idearq.org/resource/article/405074,"Celestino Pérez, Sebastián",1,celestino_perez_sebastian
959766,http://idearq.org/resource/article/959766,Germán Delibes de Castro,1,german_delibes_de_castro
959505,http://idearq.org/resource/article/959505,Natàlia Alonso,1,natalia_alonso
959505,http://idearq.org/resource/article/959505,Emili Junyent,2,emili_junyent
959505,http://idearq.org/resource/article/959505,Ángel Lafuente,3,angel_lafuente
959505,http://idearq.org/resource/article/959505,Joan B. López,4,joan_b_lopez
959505,http://idearq.org/resource/article/959505,Enric Tartera,5,enric_tartera
959905,http://idearq.org/resource/article/959905,Manuel Ramón González Morales,1,manuel_ramon_gonzalez_morales
